Name,URI,Region GSS code,Period,Sales volume,Reporting period,House price index All property types,Pivotable date
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Dec-15,237,monthly,115.03,01/12/2015
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Dec-15,445,monthly,108.65,01/12/2015
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Dec-15,318,monthly,112.99,01/12/2015
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Dec-15,202,monthly,110.79,01/12/2015
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Dec-15,530,monthly,110.26,01/12/2015
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Jan-16,158,monthly,117.58,01/01/2016
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Jan-16,357,monthly,111.01,01/01/2016
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Jan-16,232,monthly,117.5,01/01/2016
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Jan-16,239,monthly,111.01,01/01/2016
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Jan-16,412,monthly,110.89,01/01/2016
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Feb-16,214,monthly,119.44,01/02/2016
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Feb-16,395,monthly,110.51,01/02/2016
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Feb-16,307,monthly,120.45,01/02/2016
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Feb-16,209,monthly,114.09,01/02/2016
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Feb-16,393,monthly,111.81,01/02/2016
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Mar-16,351,monthly,120.97,01/03/2016
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Mar-16,891,monthly,111.26,01/03/2016
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Mar-16,445,monthly,120.01,01/03/2016
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Mar-16,542,monthly,111.97,01/03/2016
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Mar-16,743,monthly,112.28,01/03/2016
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Apr-16,137,monthly,121.21,01/04/2016
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Apr-16,237,monthly,112.14,01/04/2016
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Apr-16,214,monthly,119.15,01/04/2016
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Apr-16,155,monthly,114.7,01/04/2016
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Apr-16,341,monthly,113.26,01/04/2016
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,May-16,144,monthly,121.82,01/05/2016
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,May-16,396,monthly,115.67,01/05/2016
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,May-16,233,monthly,120.13,01/05/2016
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,May-16,155,monthly,115.45,01/05/2016
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,May-16,402,monthly,114.04,01/05/2016
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Jun-16,179,monthly,122.38,01/06/2016
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Jun-16,486,monthly,117,01/06/2016
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Jun-16,266,monthly,122.5,01/06/2016
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Jun-16,252,monthly,116.71,01/06/2016
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Jun-16,428,monthly,115.94,01/06/2016
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Jul-16,182,monthly,124.62,01/07/2016
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Jul-16,395,monthly,116.01,01/07/2016
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Jul-16,303,monthly,124.31,01/07/2016
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Jul-16,267,monthly,116.95,01/07/2016
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Jul-16,441,monthly,117.83,01/07/2016
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Aug-16,159,monthly,127,01/08/2016
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Aug-16,386,monthly,115.38,01/08/2016
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Aug-16,297,monthly,124.88,01/08/2016
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Aug-16,197,monthly,115.72,01/08/2016
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Aug-16,434,monthly,118.82,01/08/2016
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Sep-16,187,monthly,128.89,01/09/2016
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Sep-16,436,monthly,115.94,01/09/2016
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Sep-16,305,monthly,125.85,01/09/2016
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Sep-16,295,monthly,118.03,01/09/2016
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Sep-16,385,monthly,117.56,01/09/2016
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Oct-16,160,monthly,130.05,01/10/2016
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Oct-16,361,monthly,115.69,01/10/2016
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Oct-16,287,monthly,126.15,01/10/2016
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Oct-16,239,monthly,119.32,01/10/2016
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Oct-16,447,monthly,115.35,01/10/2016
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Nov-16,178,monthly,129.89,01/11/2016
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Nov-16,376,monthly,114.1,01/11/2016
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Nov-16,278,monthly,126.82,01/11/2016
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Nov-16,267,monthly,118.85,01/11/2016
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Nov-16,363,monthly,114.62,01/11/2016
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Dec-16,154,monthly,129.79,01/12/2016
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Dec-16,383,monthly,113.19,01/12/2016
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Dec-16,261,monthly,126.47,01/12/2016
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Dec-16,175,monthly,115.95,01/12/2016
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Dec-16,458,monthly,115.11,01/12/2016
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Jan-17,129,monthly,128.34,01/01/2017
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Jan-17,251,monthly,115.51,01/01/2017
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Jan-17,228,monthly,126.1,01/01/2017
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Jan-17,170,monthly,111.69,01/01/2017
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Jan-17,344,monthly,117.08,01/01/2017
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Feb-17,146,monthly,127.55,01/02/2017
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Feb-17,319,monthly,117.15,01/02/2017
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Feb-17,254,monthly,125.62,01/02/2017
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Feb-17,164,monthly,112.45,01/02/2017
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Feb-17,313,monthly,116.96,01/02/2017
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Mar-17,223,monthly,126.42,01/03/2017
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Mar-17,405,monthly,119.08,01/03/2017
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Mar-17,256,monthly,125.64,01/03/2017
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Mar-17,185,monthly,114.66,01/03/2017
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Mar-17,414,monthly,116.82,01/03/2017
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Apr-17,125,monthly,127.49,01/04/2017
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Apr-17,293,monthly,117.84,01/04/2017
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Apr-17,238,monthly,125.71,01/04/2017
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Apr-17,176,monthly,115.48,01/04/2017
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Apr-17,330,monthly,116.7,01/04/2017
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,May-17,174,monthly,129.97,01/05/2017
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,May-17,353,monthly,118.12,01/05/2017
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,May-17,234,monthly,127.47,01/05/2017
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,May-17,239,monthly,115.87,01/05/2017
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,May-17,368,monthly,118.05,01/05/2017
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Jun-17,192,monthly,131.58,01/06/2017
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Jun-17,410,monthly,115.16,01/06/2017
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Jun-17,303,monthly,128.74,01/06/2017
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Jun-17,246,monthly,116.41,01/06/2017
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Jun-17,478,monthly,119.02,01/06/2017
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Jul-17,160,monthly,132.56,01/07/2017
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Jul-17,325,monthly,114.42,01/07/2017
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Jul-17,289,monthly,131.44,01/07/2017
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Jul-17,210,monthly,116.09,01/07/2017
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Jul-17,427,monthly,119.42,01/07/2017
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Aug-17,164,monthly,132.21,01/08/2017
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Aug-17,368,monthly,114.05,01/08/2017
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Aug-17,351,monthly,131.62,01/08/2017
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Aug-17,181,monthly,117.79,01/08/2017
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Aug-17,504,monthly,119.11,01/08/2017
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Sep-17,178,monthly,132.92,01/09/2017
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Sep-17,328,monthly,116.6,01/09/2017
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Sep-17,264,monthly,129.82,01/09/2017
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Sep-17,161,monthly,116.01,01/09/2017
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Sep-17,425,monthly,119.07,01/09/2017
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Oct-17,206,monthly,133.32,01/10/2017
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Oct-17,347,monthly,117.93,01/10/2017
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Oct-17,294,monthly,128.25,01/10/2017
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Oct-17,125,monthly,115.63,01/10/2017
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Oct-17,418,monthly,118.89,01/10/2017
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Nov-17,193,monthly,133.5,01/11/2017
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Nov-17,319,monthly,117.38,01/11/2017
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Nov-17,298,monthly,128.46,01/11/2017
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Nov-17,205,monthly,114.74,01/11/2017
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Nov-17,381,monthly,119.42,01/11/2017
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Dec-17,180,monthly,133.1,01/12/2017
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Dec-17,310,monthly,116.76,01/12/2017
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Dec-17,270,monthly,130.12,01/12/2017
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Dec-17,161,monthly,116.92,01/12/2017
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Dec-17,404,monthly,119.48,01/12/2017
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Jan-18,154,monthly,132.48,01/01/2018
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Jan-18,247,monthly,115.27,01/01/2018
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Jan-18,234,monthly,130.69,01/01/2018
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Jan-18,123,monthly,116.77,01/01/2018
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Jan-18,299,monthly,119.81,01/01/2018
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Feb-18,150,monthly,133.04,01/02/2018
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Feb-18,273,monthly,115.25,01/02/2018
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Feb-18,228,monthly,130.37,01/02/2018
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Feb-18,121,monthly,116.71,01/02/2018
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Feb-18,314,monthly,119.6,01/02/2018
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Mar-18,160,monthly,132.56,01/03/2018
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Mar-18,314,monthly,116.63,01/03/2018
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Mar-18,241,monthly,129.75,01/03/2018
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Mar-18,148,monthly,114.19,01/03/2018
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Mar-18,391,monthly,118.39,01/03/2018
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Apr-18,150,monthly,132.31,01/04/2018
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Apr-18,295,monthly,117.37,01/04/2018
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Apr-18,232,monthly,129.31,01/04/2018
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Apr-18,138,monthly,114.77,01/04/2018
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Apr-18,374,monthly,118.24,01/04/2018
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,May-18,166,monthly,131.88,01/05/2018
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,May-18,245,monthly,115.54,01/05/2018
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,May-18,235,monthly,128.52,01/05/2018
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,May-18,138,monthly,113.69,01/05/2018
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,May-18,354,monthly,117.44,01/05/2018
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Jun-18,172,monthly,133.7,01/06/2018
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Jun-18,447,monthly,113.72,01/06/2018
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Jun-18,250,monthly,130.46,01/06/2018
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Jun-18,162,monthly,116.5,01/06/2018
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Jun-18,407,monthly,117.2,01/06/2018
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Jul-18,211,monthly,134.03,01/07/2018
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Jul-18,335,monthly,113.44,01/07/2018
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Jul-18,264,monthly,132.07,01/07/2018
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Jul-18,237,monthly,119.41,01/07/2018
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Jul-18,411,monthly,118.28,01/07/2018
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Aug-18,151,monthly,134.46,01/08/2018
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Aug-18,411,monthly,115.68,01/08/2018
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Aug-18,294,monthly,132.77,01/08/2018
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Aug-18,233,monthly,122.89,01/08/2018
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Aug-18,532,monthly,119.23,01/08/2018
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Sep-18,148,monthly,134.7,01/09/2018
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Sep-18,349,monthly,115.95,01/09/2018
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Sep-18,245,monthly,132.24,01/09/2018
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Sep-18,171,monthly,120.8,01/09/2018
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Sep-18,363,monthly,120.5,01/09/2018
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Oct-18,161,monthly,136.28,01/10/2018
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Oct-18,335,monthly,116.41,01/10/2018
Bexley,http://landregistry.data.gov.uk/id/region/bexley,E09000004,Oct-18,282,monthly,131.84,01/10/2018
Brent,http://landregistry.data.gov.uk/id/region/brent,E09000005,Oct-18,177,monthly,116.72,01/10/2018
Bromley,http://landregistry.data.gov.uk/id/region/bromley,E09000006,Oct-18,432,monthly,120.04,01/10/2018
Barking and Dagenham,http://landregistry.data.gov.uk/id/region/barking-and-dagenham,E09000002,Nov-18,171,monthly,137.45,01/11/2018
Barnet,http://landregistry.data.gov.uk/id/region/barnet,E09000003,Nov-18,319,monthly,115.91,01/11/2018
