Name,URI,Region GSS code,Period,Sales volume,Reporting period,House price index All property types,Pivotable date
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2020-10,444,monthly,113.02,01/10/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2020-11,239,monthly,138.7,01/11/2020
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2020-11,459,monthly,111.82,01/11/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2020-12,297,monthly,139.38,01/12/2020
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2020-12,628,monthly,109.47,01/12/2020
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2021-01,246,monthly,140.06,01/01/2021
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2021-01,422,monthly,109.33,01/01/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2021-02,362,monthly,141.63,01/02/2021
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2021-02,452,monthly,107.72,01/02/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2021-03,530,monthly,142.71,01/03/2021
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2021-03,808,monthly,108.2,01/03/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2021-04,276,monthly,141.62,01/04/2021
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2021-04,370,monthly,106.76,01/04/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2021-05,236,monthly,140.54,01/05/2021
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2021-05,343,monthly,106.74,01/05/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2021-06,801,monthly,139.94,01/06/2021
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2021-06,1416,monthly,106.5,01/06/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2021-07,60,monthly,139.44,01/07/2021
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2021-07,121,monthly,108.63,01/07/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2021-08,158,monthly,140.34,01/08/2021
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2021-08,250,monthly,111.93,01/08/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2021-09,387,monthly,140.92,01/09/2021
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2021-09,665,monthly,113.69,01/09/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2021-10,141,monthly,141.16,01/10/2021
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2021-10,232,monthly,114.23,01/10/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2021-11,190,monthly,140.33,01/11/2021
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2021-11,329,monthly,112.73,01/11/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2021-12,210,monthly,139.46,01/12/2021
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2021-12,397,monthly,112.12,01/12/2021
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2022-01,179,monthly,140.48,01/01/2022
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2022-01,326,monthly,111.75,01/01/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2022-02,181,monthly,141.19,01/02/2022
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2022-02,309,monthly,112.68,01/02/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2022-03,223,monthly,141.32,01/03/2022
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2022-03,375,monthly,113.01,01/03/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2022-04,200,monthly,142.01,01/04/2022
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2022-04,373,monthly,114.53,01/04/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2022-05,204,monthly,143.3,01/05/2022
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2022-05,405,monthly,113.4,01/05/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2022-06,211,monthly,146.4,01/06/2022
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2022-06,413,monthly,113.1,01/06/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2022-07,258,monthly,150.7,01/07/2022
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2022-07,463,monthly,113.4,01/07/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2022-08,253,monthly,154.5,01/08/2022
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2022-08,496,monthly,116.8,01/08/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2022-09,251,monthly,154.9,01/09/2022
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2022-09,463,monthly,118.5,01/09/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2022-10,251,monthly,155.1,01/10/2022
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2022-10,441,monthly,118.1,01/10/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2022-11,289,monthly,152.7,01/11/2022
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2022-11,368,monthly,115.6,01/11/2022
Waltham Forest,http://landregistry.data.gov.uk/id/region/waltham-forest,E09000031,2022-12,210,monthly,152.2,01/12/2022
Wandsworth,http://landregistry.data.gov.uk/id/region/wandsworth,E09000032,2022-12,364,monthly,114.1,01/12/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2019-01,210,monthly,111.84,01/01/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2019-02,180,monthly,109.37,01/02/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2019-03,255,monthly,109.57,01/03/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2019-04,201,monthly,108.78,01/04/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2019-05,300,monthly,111.3,01/05/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2019-06,263,monthly,110.81,01/06/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2019-07,261,monthly,111.65,01/07/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2019-08,305,monthly,110.84,01/08/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2019-09,339,monthly,112.89,01/09/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2019-10,328,monthly,114.21,01/10/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2019-11,282,monthly,113.84,01/11/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2019-12,272,monthly,113.72,01/12/2019
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2020-01,183,monthly,112.33,01/01/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2020-02,174,monthly,111,01/02/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2020-03,207,monthly,111.47,01/03/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2020-04,99,monthly,112.62,01/04/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2020-05,109,monthly,116.17,01/05/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2020-06,147,monthly,114.52,01/06/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2020-07,157,monthly,114.07,01/07/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2020-08,207,monthly,113.18,01/08/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2020-09,225,monthly,114.29,01/09/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2020-10,251,monthly,115.39,01/10/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2020-11,234,monthly,117.8,01/11/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2020-12,272,monthly,120.57,01/12/2020
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2021-01,209,monthly,121.84,01/01/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2021-02,232,monthly,118.7,01/02/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2021-03,474,monthly,117.57,01/03/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2021-04,234,monthly,115.01,01/04/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2021-05,205,monthly,114.55,01/05/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2021-06,799,monthly,114.26,01/06/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2021-07,75,monthly,110.97,01/07/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2021-08,187,monthly,110.96,01/08/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2021-09,334,monthly,110.87,01/09/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2021-10,132,monthly,111.96,01/10/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2021-11,171,monthly,113.53,01/11/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2021-12,231,monthly,113.2,01/12/2021
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2022-01,186,monthly,117.04,01/01/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2022-02,193,monthly,118.39,01/02/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2022-03,257,monthly,117.82,01/03/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2022-04,212,monthly,118.03,01/04/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2022-05,244,monthly,117.8,01/05/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2022-06,241,monthly,121,01/06/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2022-07,301,monthly,123,01/07/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2022-08,300,monthly,123.8,01/08/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2022-09,294,monthly,124.7,01/09/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2022-10,279,monthly,124.3,01/10/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2022-11,256,monthly,125.5,01/11/2022
Southwark,http://landregistry.data.gov.uk/id/region/southwark,E09000028,2022-12,217,monthly,124.6,01/12/2022
